"","sif_mean","prec_tot","c.NA..0.0370583422482014..NA...0.000374449853552505..0.0797383338212967..","lon","lat","optional"
"417",0.311927739311667,3016.59,NA,-63,-0.5,TRUE
"418",0.257305760537424,2959.07,NA,-63,0,TRUE
"419",0.222751782490657,2799.6,NA,-63,0.5,TRUE
"420",0.305747140667396,2515.99,NA,-63,1,TRUE
"421",0.291343738866407,2198.08,NA,-63,1.5,TRUE
"422",0.335913062095642,2123.24,NA,-63,2,TRUE
"423",0.349196244169165,2222.52,NA,-63,2.5,TRUE
"424",0.3435960790729,2245,-0.387884944677353,-63,3,TRUE
"425",0.334225508144924,2204.02,NA,-63,3.5,TRUE
"426",0.27216758203069,1750.54,NA,-62.5,-13,TRUE
"427",0.296576289720433,1689.81,-0.0721896141767502,-62.5,-12.5,TRUE
"428",0.316307764374808,1628.4,NA,-62.5,-12,TRUE
"429",0.228103795854172,1670.96,0.0543097890913486,-62.5,-11.5,TRUE
"430",0.206931399407788,1664.84,0.0132006453350186,-62.5,-11,TRUE
"431",0.218430770070929,1541.83,0.0204994343221188,-62.5,-10.5,TRUE
"432",0.159932568669319,1527.57,0.0274910125881433,-62.5,-10,TRUE
"433",0.144664142442786,1691.02,NA,-62.5,-9.5,TRUE
"434",0.385749435424805,1280.44,NA,-62.5,-8.5,TRUE
"435",0.245627098083496,1565.8,NA,-62.5,-8,TRUE
"436",0.392318313186233,1819.21,NA,-62.5,-7.5,TRUE
"437",0.317802990184111,2028.58,0.0419652312994003,-62.5,-7,TRUE
"438",0.33294551098933,2329.38,NA,-62.5,-6.5,TRUE
"439",0.272285215633432,2615.76,NA,-62.5,-6,TRUE
"440",0.307566655510887,2738.2,NA,-62.5,-5.5,TRUE
"441",0.309348884072999,2610.83,NA,-62.5,-5,TRUE
"442",0.299677545580841,2838.4,NA,-62.5,-4.5,TRUE
"443",0.314155477414028,3035.67,NA,-62.5,-4,TRUE
"444",0.233192057912565,3131.54,NA,-62.5,-3.5,TRUE
"445",0.314202954692225,3094.35,NA,-62.5,-3,TRUE
"446",0.286516447628246,2992.47,NA,-62.5,-2.5,TRUE
"447",0.238189776738485,2953.43,NA,-62.5,-2,TRUE
"448",0.342794418334961,3006.3,NA,-62.5,-1.5,TRUE
"449",0.254449649980873,3019.53,NA,-62.5,-1,TRUE
"450",0.303517199156195,3027.82,NA,-62.5,-0.5,TRUE
"451",0.223277796231783,2993.22,NA,-62.5,0,TRUE
"452",0.204414074815164,2810.7,NA,-62.5,0.5,TRUE
"453",0.29185588247824,2427.27,NA,-62.5,1,TRUE
"454",0.327460791383471,2104.86,NA,-62.5,1.5,TRUE
"455",0.358119896765035,2119.5,NA,-62.5,2,TRUE
"456",0.389678436434405,2207.17,-0.00748700322583318,-62.5,2.5,TRUE
"457",0.391812772671711,2242.51,NA,-62.5,3,TRUE
"458",0.397792982902608,2229.87,NA,-62.5,3.5,TRUE
"459",0.397724204334786,2183.25,0.108509615063667,-62.5,4,TRUE
"460",0.193020829657243,1553.14,NA,-62,-13,TRUE
"461",0.227549298604329,1560,0.0114640248939395,-62,-12.5,TRUE
"462",0.171284064268455,1591.87,0.0561086945235729,-62,-12,TRUE
"463",0.526340126991272,1714.32,0.0671551451086998,-62,-11,TRUE
"464",0.424401368035211,1623.77,0.0710526183247566,-62,-10.5,TRUE
"465",0.365065553913946,1572.58,0.0156843438744545,-62,-10,TRUE
"466",0.400801097645479,1605.53,0.0153203867375851,-62,-9.5,TRUE
"467",0.266954656960308,1579.41,0.430238664150238,-62,-9,TRUE
"468",0.243054089179406,1502.59,NA,-62,-8.5,TRUE
"469",0.320575169154576,1748.26,NA,-62,-8,TRUE
"470",0.314970704783564,2118.64,NA,-62,-7.5,TRUE
"471",0.305758409362903,2482.15,NA,-62,-7,TRUE
"472",0.294800856795206,2819.87,NA,-62,-6.5,TRUE
"473",0.292227993056566,3028.69,NA,-62,-6,TRUE
"474",0.303110071720968,3067.69,NA,-62,-5.5,TRUE
"475",0.2748436460308,3100.98,NA,-62,-5,TRUE
"476",0.308221890376164,3123.2,-0.0620250664651394,-62,-4.5,TRUE
"477",0.24775505065918,2962.25,-0.0385801494121552,-62,-3.5,TRUE
"478",0.311572250054807,2800.73,-0.168970420956612,-62,-3,TRUE
"479",0.269979234011668,2699.48,NA,-62,-2.5,TRUE
"480",0.255361138728627,2774.05,-0.171666383743286,-62,-2,TRUE
"481",0.311885362383963,2927.03,NA,-62,-1.5,TRUE
"482",0.316321626922788,3068.92,NA,-62,-1,TRUE
"483",0.333729848303564,3126.95,NA,-62,-0.5,TRUE
"484",0.287320458103388,3036.21,NA,-62,0,TRUE
"485",0.217563863363486,2729.87,NA,-62,0.5,TRUE
"486",0.280283987991453,2300.44,NA,-62,1,TRUE
"487",0.325376623132256,2037.83,NA,-62,1.5,TRUE
"488",0.319376772682139,2082.07,NA,-62,2,TRUE
"489",0.37158553496651,2205.39,-0.0425369665026665,-62,2.5,TRUE
"490",0.368343575985846,2271.26,NA,-62,3,TRUE
"491",0.365014132538405,2272.29,NA,-62,3.5,TRUE
"492",0.38659095356607,2222.7,NA,-62,4,TRUE
"493",0.197659397125244,1347.42,0.119693018496037,-61.5,-13,TRUE
"494",0.323326852586534,1284.66,NA,-61.5,-12.5,TRUE
"495",0.337661160363091,1369.88,0.0503527745604515,-61.5,-12,TRUE
"496",0.279043896993001,1601.84,0.0333674252033234,-61.5,-11.5,TRUE
"497",0.318823426961899,1766.67,0.0363137498497963,-61.5,-11,TRUE
"498",0.385638126960168,1653.3,NA,-61.5,-10.5,TRUE
"499",0.33950129052474,1611.99,NA,-61.5,-10,TRUE
"500",0.335934504695322,1597.29,NA,-61.5,-9.5,TRUE
"501",0.288251088634474,1620.21,NA,-61.5,-9,TRUE
"502",0.262193251270835,1684.32,NA,-61.5,-8.5,TRUE
"503",0.319344549708896,1893.49,NA,-61.5,-8,TRUE
"504",0.308808613749384,2731.26,NA,-61.5,-7.5,TRUE
"505",0.262406289577484,2956.71,NA,-61.5,-7,TRUE
"506",0.269230206807454,3204.73,NA,-61.5,-6,TRUE
"507",0.298927016007273,3179.45,NA,-61.5,-5.5,TRUE
"508",0.327513750861673,3146.71,NA,-61.5,-5,TRUE
"509",0.299519296676394,2872.95,NA,-61.5,-4.5,TRUE
"510",0.302370553375572,2562.25,NA,-61.5,-4,TRUE
"511",0.30952169678428,2469.9,NA,-61.5,-3.5,TRUE
"512",0.347927789127125,2442.4,NA,-61.5,-3,TRUE
"513",0.326331850970805,2383.08,NA,-61.5,-2.5,TRUE
"514",0.292117526265308,2512.4,NA,-61.5,-2,TRUE
"515",0.290086045082438,2557.85,NA,-61.5,-1.5,TRUE
"516",0.33268045762006,2872.97,NA,-61.5,-1,TRUE
"517",0.296678921591911,3058,NA,-61.5,-0.5,TRUE
"518",0.256987925273616,2989.96,NA,-61.5,0,TRUE
"519",0.229032163750635,2653.92,NA,-61.5,0.5,TRUE
"520",0.321039425243031,2197.17,-0.39783376455307,-61.5,1,TRUE
"521",0.200651279136316,1975.85,NA,-61.5,1.5,TRUE
"522",0.333482427504456,1999.19,NA,-61.5,2,TRUE
"523",0.364784406418966,1997.07,NA,-61.5,2.5,TRUE
"524",0.342485895343855,2032.78,NA,-61.5,3,TRUE
"525",0.207207339150565,2106.74,NA,-61.5,3.5,TRUE
"526",0.230154163899271,2129.82,NA,-61.5,4,TRUE
"527",0.405604791641235,1347.42,0.139829352498055,-61,-13,TRUE
"528",0.277796331658421,1284.66,0.155536979436874,-61,-12.5,TRUE
"529",0.262955738056032,1369.88,NA,-61,-12,TRUE
"530",0.24866085832991,1601.84,0.294264227151871,-61,-11.5,TRUE
"531",0.312243893461407,1766.67,0.0351314768195152,-61,-11,TRUE
"532",0.301314556237423,1653.3,0.153253600001335,-61,-10.5,TRUE
"533",0.269750071734917,1611.99,NA,-61,-10,TRUE
"534",0.225258509318034,1597.29,NA,-61,-9.5,TRUE
"535",0.258850296338399,1893.49,NA,-61,-8,TRUE
"536",0.400139779755563,2731.26,NA,-61,-7.5,TRUE
"537",0.329269587993622,2956.71,NA,-61,-7,TRUE
"538",0.357435458415263,3165.08,NA,-61,-6.5,TRUE
"539",0.325128328232538,3204.73,NA,-61,-6,TRUE
"540",0.291169967243378,3179.45,NA,-61,-5.5,TRUE
"541",0.283750521831023,3146.71,NA,-61,-5,TRUE
"542",0.301061978163543,2872.95,NA,-61,-4.5,TRUE
"543",0.286592774531421,2562.25,NA,-61,-4,TRUE
"544",0.272121033537278,2469.9,-0.124693736433983,-61,-3.5,TRUE
"545",0.29339387274196,2442.4,-0.168224111199379,-61,-3,TRUE
"546",0.268362345657949,2383.08,NA,-61,-2.5,TRUE
"547",0.283631869724819,2512.4,NA,-61,-2,TRUE
"548",0.343922368941769,2557.85,NA,-61,-1.5,TRUE
"549",0.287386154174805,2872.97,NA,-61,-1,TRUE
"550",0.315346372888443,3058,NA,-61,-0.5,TRUE
"551",0.254716705631565,2989.96,0.0291127748787403,-61,0,TRUE
"552",0.25337663563815,2653.92,NA,-61,0.5,TRUE
"553",0.185113494679079,2197.17,NA,-61,1,TRUE
"554",0.264945034169557,1975.85,NA,-61,1.5,TRUE
"555",0.325276019756611,1999.19,NA,-61,2,TRUE
"556",0.235581014896261,1997.07,NA,-61,2.5,TRUE
"557",0.175449489929515,2032.78,0.28686934709549,-61,3,TRUE
"558",0.159483935616233,2106.74,0.0448829829692841,-61,3.5,TRUE
"559",0.160327343782269,2129.82,NA,-61,4,TRUE
"560",0.280591976351854,2075.56,0.000534568913280964,-61,4.5,TRUE
"561",0.237036842377588,1513.26,0.0670762807130814,-60.5,-13.5,TRUE
"562",0.218056932408759,1331.72,0.0541818849742413,-60.5,-13,TRUE
"563",0.272919722562711,1314.97,NA,-60.5,-12.5,TRUE
"564",0.24579906463623,1379.24,0.0499627366662025,-60.5,-12,TRUE
"565",0.33114598014138,1661.24,NA,-60.5,-10.5,TRUE
"566",0.411986055045292,1605.3,NA,-60.5,-10,TRUE
"567",0.351032965523856,1591.46,NA,-60.5,-9.5,TRUE
"568",0.264900275639125,1610.19,0.693947553634644,-60.5,-9,TRUE
"569",0.325483601888021,1769.94,NA,-60.5,-8.5,TRUE
"570",0.312382376118071,2202.7,NA,-60.5,-8,TRUE
"571",0.332669796663172,2640.33,NA,-60.5,-7.5,TRUE
"572",0.332135497267861,2971.48,NA,-60.5,-7,TRUE
"573",0.304684274637667,3183.87,0.0595931559801102,-60.5,-6.5,TRUE
"574",0.328445431902692,3231.65,NA,-60.5,-6,TRUE
"575",0.326674764296588,3190.87,NA,-60.5,-5.5,TRUE
"576",0.284633406673569,3112.16,NA,-60.5,-5,TRUE
"577",0.23923775506398,2926.83,NA,-60.5,-4.5,TRUE
"578",0.227942943572998,2630.22,NA,-60.5,-4,TRUE
"579",0.380626279254292,2427.5,NA,-60.5,-3.5,TRUE
"580",0.396280724661691,2442.72,0.00494283763691783,-60.5,-3,TRUE
"581",0.244128408886137,2540.8,0.0503440834581852,-60.5,-2.5,TRUE
"582",0.270471196115753,2535.89,NA,-60.5,-2,TRUE
"583",0.347802285794859,2626.43,NA,-60.5,-1.5,TRUE
"584",0.319353228523618,2843.8,NA,-60.5,-1,TRUE
"585",0.343355605144374,3005.66,NA,-60.5,-0.5,TRUE
"586",0.343880139118017,2952.12,NA,-60.5,0,TRUE
"587",0.348871380563766,2643.44,NA,-60.5,0.5,TRUE
"588",0.31224081498692,2231.42,NA,-60.5,1,TRUE
"589",0.298661854921603,2005.74,NA,-60.5,1.5,TRUE
"590",0.313004653634225,1998.97,NA,-60.5,2,TRUE
"591",0.276505591822606,1999.63,0.0226813331246376,-60.5,2.5,TRUE
"592",0.170706784066978,1966.65,-0.00016889616381377,-60.5,3,TRUE
"593",0.11435921234492,1957.25,NA,-60.5,3.5,TRUE
"594",0.121734242561536,1972.63,NA,-60.5,4,TRUE
"595",0.133032319999417,1921.01,NA,-60.5,4.5,TRUE
"596",0.156176808368729,1997.45,0.0424438156187534,-60.5,5,TRUE
"597",0.169079986778465,1279.56,NA,-60,-16,TRUE
"598",0.166683079094015,1353.05,NA,-60,-15.5,TRUE
"599",0.225998725209917,1328.12,0.0648694187402725,-60,-15,TRUE
"600",0.3011275438162,1360.41,0.00172684493009001,-60,-14.5,TRUE
"601",0.219317436218262,1461.83,0.325622648000717,-60,-13,TRUE
"602",0.288305322329203,1397.01,0.0319840461015701,-60,-12.5,TRUE
"603",0.295777349761038,1443.09,NA,-60,-12,TRUE
"604",0.406006946120151,1416.59,NA,-60,-11.5,TRUE
"605",0.29180964027963,1493.74,NA,-60,-11,TRUE
"606",0.306022644042969,1591.07,NA,-60,-10.5,TRUE
"607",0.262737959958194,1599.24,0.479214727878571,-60,-10,TRUE
"608",0.314550055938513,1600.38,NA,-60,-9.5,TRUE
"609",0.308768191446182,1610.06,NA,-60,-9,TRUE
"610",0.330041308735692,1789.97,NA,-60,-8.5,TRUE
"611",0.359613311470971,2165.39,NA,-60,-8,TRUE
"612",0.325430920734498,2661.82,NA,-60,-7.5,TRUE
"613",0.282470226287842,2962.66,0.0528564900159836,-60,-7,TRUE
"614",0.265212811921772,3043.5,NA,-60,-6.5,TRUE
"615",0.304814338684082,3088.92,NA,-60,-6,TRUE
"616",0.312414884567261,3017.89,NA,-60,-5.5,TRUE
"617",0.318302775329014,2912.92,NA,-60,-5,TRUE
"618",0.287373210702624,2719.06,NA,-60,-4.5,TRUE
"619",0.32638988649942,2429.39,NA,-60,-4,TRUE
"620",0.317963749909204,2390.54,-0.0791065543889999,-60,-3.5,TRUE
"621",0.312079279677673,2580.72,0.419127762317657,-60,-3,TRUE
"622",0.323666801371645,2697,0.369504809379578,-60,-2.5,TRUE
"623",0.353730697322775,2532.35,-0.000336930330377072,-60,-2,TRUE
"624",0.324080318558473,2356.56,NA,-60,-1.5,TRUE
"625",0.347483076490797,2528.68,0.0807691514492035,-60,-1,TRUE
"626",0.311772384789432,2759.23,NA,-60,-0.5,TRUE
"627",0.272919347046544,2854.9,NA,-60,0,TRUE
"628",0.273223798077806,2707.65,NA,-60,0.5,TRUE
"629",0.281847211111963,2353.39,0.0354671068489552,-60,1,TRUE
"630",0.273768573193937,2037.74,NA,-60,1.5,TRUE
"631",0.302716162896925,1816.77,NA,-60,2,TRUE
"632",0.164985228873588,1751.97,NA,-60,2.5,TRUE
"633",0.159794782598813,1698.35,0.022923992946744,-60,3,TRUE
"634",0.10154477255685,1673.58,NA,-60,3.5,TRUE
"635",0.167043222445194,1727.69,0.0669713616371155,-60,4,TRUE
"636",0.24417921588244,1911.72,NA,-60,5,TRUE
"637",0.269560654958089,1344.25,0.00243442365899682,-59.5,-15,TRUE
"638",0.241604528119487,1348.03,0.0106754740700126,-59.5,-14.5,TRUE
"639",0.246150914360495,1448.85,NA,-59.5,-14,TRUE
"640",0.251561226383332,1446.27,0.201277181506157,-59.5,-13.5,TRUE
"641",0.276685212787829,1465.43,NA,-59.5,-13,TRUE
"642",0.285920023918152,1507.94,NA,-59.5,-12.5,TRUE
"643",0.283413567768146,1492.25,NA,-59.5,-12,TRUE
"644",0.342859901487827,1430.4,0.0613705813884735,-59.5,-11.5,TRUE
"645",0.318588646480015,1512.87,NA,-59.5,-11,TRUE
"646",0.316248823693917,1589.5,NA,-59.5,-10.5,TRUE
"647",0.287400779994667,1620.25,-0.000478133879369125,-59.5,-10,TRUE
"648",0.25140429557638,1600.69,NA,-59.5,-9.5,TRUE
"649",0.258763374820832,1582.82,NA,-59.5,-9,TRUE
"650",0.252127647399902,1788.67,NA,-59.5,-8.5,TRUE
"651",0.357833027839661,2092.35,NA,-59.5,-8,TRUE
"652",0.310133568445841,2321.62,1.02353870868683,-59.5,-7.5,TRUE
"653",0.315868423724997,2618.72,NA,-59.5,-7,TRUE
"654",0.338572034835815,3034.09,NA,-59.5,-6.5,TRUE
"655",0.330332155977742,3040.68,NA,-59.5,-6,TRUE
"656",0.29157966695806,2930.33,NA,-59.5,-5.5,TRUE
"657",0.320286551608315,2743.39,-0.106818594038486,-59.5,-5,TRUE
"658",0.332153304774018,2565.61,NA,-59.5,-4.5,TRUE
"659",0.317462890062283,2430.33,NA,-59.5,-4,TRUE
"660",0.278167351519214,2401.98,0.123969666659832,-59.5,-3.5,TRUE
"661",0.308778853803978,2575.07,0.0658450126647949,-59.5,-3,TRUE
"662",0.26813372443704,2619.85,-0.0176338814198971,-59.5,-2.5,TRUE
"663",0.252473363336527,2498.21,0.963608264923096,-59.5,-2,TRUE
"664",0.20566520690918,2369.54,NA,-59.5,-1.5,TRUE
"665",0.36495255409403,2755.13,NA,-59.5,-0.5,TRUE
"666",0.352300068117538,2799.98,NA,-59.5,0,TRUE
"667",0.333915221110712,2683.06,NA,-59.5,0.5,TRUE
"668",0.32137667804683,2443.38,-0.0820204466581345,-59.5,1,TRUE
"669",0.330787774678823,2041.13,NA,-59.5,1.5,TRUE
"670",0.130958761487688,1202.43,0.0458631701767445,-59,-16,TRUE
"671",0.187520149426583,1329.06,0.00333225657232106,-59,-15.5,TRUE
"672",0.305371461091218,1388.72,0.0147169753909111,-59,-15,TRUE
"673",0.186576491908023,1417,NA,-59,-14.5,TRUE
"674",0.226540301479189,1469.43,0.00598667003214359,-59,-14,TRUE
"675",0.224565288850239,1497.11,0.00111466995440423,-59,-13.5,TRUE
"676",0.196370351699091,1582.61,NA,-59,-13,TRUE
"677",0.269679585728077,1598.31,NA,-59,-12.5,TRUE
"678",0.244037968771798,1601.79,NA,-59,-12,TRUE
"679",0.206810355186462,1632.29,0.000731138919945806,-59,-11.5,TRUE
"680",0.30781038183915,1754.04,NA,-59,-10.5,TRUE
"681",0.419848319811699,1684.8,NA,-59,-10,TRUE
"682",0.424510332254263,1577.18,NA,-59,-9.5,TRUE
"683",0.369592467943827,1491.57,NA,-59,-9,TRUE
"684",0.355489805147245,1516.31,NA,-59,-8.5,TRUE
"685",0.328814938664436,1655.05,NA,-59,-8,TRUE
"686",0.357971406615941,1813.71,NA,-59,-7.5,TRUE
"687",0.331263748764692,2003.44,NA,-59,-7,TRUE
"688",0.32882380828583,2318.75,NA,-59,-6.5,TRUE
"689",0.301893956141102,2417.02,NA,-59,-6,TRUE
"690",0.305185208337232,2461.04,NA,-59,-5.5,TRUE
"691",0.289163759103406,2402.58,NA,-59,-5,TRUE
"692",0.259432084781607,2351.85,NA,-59,-4.5,TRUE
"693",0.304543043437757,2292.47,NA,-59,-4,TRUE
"694",0.32149515346605,2301.94,NA,-59,-3.5,TRUE
"695",0.300938090762577,2353.32,0.291698485612869,-59,-3,TRUE
"696",0.314741433835497,2421.34,NA,-59,-2.5,TRUE
"697",0.285711243467511,2484.58,-0.00602406077086926,-59,-2,TRUE
"698",0.226424088844886,2500.36,NA,-59,-1.5,TRUE
"699",0.354014688701721,2613.02,NA,-59,-1,TRUE
"700",0.271321744571331,2700.8,0.316503763198853,-59,-0.5,TRUE
"701",0.329792553999962,2748.17,NA,-59,0,TRUE
"702",0.290636775786417,2693.26,NA,-59,0.5,TRUE
"703",0.290537758767168,2467.01,NA,-59,1,TRUE
"704",0.216492353701124,1202.43,0.000547094910871238,-58.5,-16,TRUE
"705",0.267571222984185,1329.06,0.0114379413425922,-58.5,-15.5,TRUE
"706",0.186275820983084,1388.72,0.0332572758197784,-58.5,-15,TRUE
"707",0.103994846343994,1417,0.291848748922348,-58.5,-14.5,TRUE
"708",0.0792790140424456,1469.43,NA,-58.5,-14,TRUE
"709",0.350892278883192,1582.61,0.0718772858381271,-58.5,-13,TRUE
"710",0.315254465738932,1598.31,NA,-58.5,-12.5,TRUE
"711",0.371559690026676,1601.79,NA,-58.5,-12,TRUE
"712",0.263946007991183,1632.29,0.0018578366143629,-58.5,-11.5,TRUE
"713",0.365855303677646,1723.76,0.0212017111480236,-58.5,-11,TRUE
"714",0.373595472482535,1754.04,NA,-58.5,-10.5,TRUE
"715",0.330376565039575,1684.8,0.0241265427321196,-58.5,-10,TRUE
"716",0.316214384112442,1577.18,0.0108268056064844,-58.5,-9.5,TRUE
"717",0.354487568281273,1491.57,NA,-58.5,-9,TRUE
"718",0.346110606098555,1516.31,NA,-58.5,-8.5,TRUE
"719",0.319672051154578,1655.05,NA,-58.5,-8,TRUE
"720",0.303738258898068,1813.71,NA,-58.5,-7.5,TRUE
"721",0.282493147356757,2003.44,NA,-58.5,-7,TRUE
"722",0.249428859123817,2318.75,NA,-58.5,-6.5,TRUE
"723",0.33071772257487,2461.04,NA,-58.5,-5.5,TRUE
"724",0.285509504120925,2402.58,NA,-58.5,-5,TRUE
"725",0.317244998195715,2351.85,NA,-58.5,-4.5,TRUE
"726",0.305098139721414,2292.47,0.00562299974262714,-58.5,-4,TRUE
"727",0.252894378843762,2301.94,NA,-58.5,-3.5,TRUE
"728",0.277119379777175,2353.32,0.0212080627679825,-58.5,-3,TRUE
"729",0.27820302103902,2421.34,0.0586242638528347,-58.5,-2.5,TRUE
"730",0.311573413239808,2484.58,NA,-58.5,-2,TRUE
"731",0.324415842692057,2500.36,NA,-58.5,-1.5,TRUE
"732",0.305331601681917,2613.02,NA,-58.5,-1,TRUE
"733",0.32283033152498,2700.8,NA,-58.5,-0.5,TRUE
"734",0.262702433054879,2748.17,NA,-58.5,0,TRUE
"735",0.278590796505593,2693.26,NA,-58.5,0.5,TRUE
"736",0.288491389790519,2467.01,NA,-58.5,1,TRUE
"737",0.135600248972575,652.24,NA,-58,-20.5,TRUE
"738",0.217712493169875,724.79,NA,-58,-19.5,TRUE
"739",0.193485329790813,967.89,NA,-58,-17.5,TRUE
"740",0.15265853703022,1119.32,NA,-58,-17,TRUE
"741",0.173240044537713,1141.76,0.248691380023956,-58,-16.5,TRUE
"742",0.111722946166992,1178.89,0.00111466995440423,-58,-16,TRUE
"743",0.397081647600446,1365.63,0.0409337319433689,-58,-15,TRUE
"744",0.358492995753433,1451.25,-6.23800806351937e-05,-58,-14.5,TRUE
"745",0.312024103967767,1502.44,NA,-58,-14,TRUE
"746",0.220986977601663,1601.55,0.122327730059624,-58,-13.5,TRUE
"747",0.211877574091372,1637.2,NA,-58,-13,TRUE
"748",0.27297773273713,1603.92,0.265549600124359,-58,-12.5,TRUE
"749",0.315761232709551,1625.77,NA,-58,-12,TRUE
"750",0.281674662380354,1699.67,NA,-58,-11.5,TRUE
"751",0.305894450019388,1796.1,0.00111466995440423,-58,-11,TRUE
"752",0.247410818642261,1724.29,NA,-58,-10.5,TRUE
"753",0.309046654623063,1710.47,NA,-58,-10,TRUE
"754",0.273854265213013,1602.72,0.317210823297501,-58,-9.5,TRUE
"755",0.286377628644307,1490.87,NA,-58,-9,TRUE
"756",0.0715913772583008,1459.84,0.181730091571808,-58,-8.5,TRUE
"757",0.323514382044474,1621.56,NA,-58,-8,TRUE
"758",0.387811147249662,1728.96,NA,-58,-7.5,TRUE
"759",0.359770139058431,1879.98,NA,-58,-7,TRUE
"760",0.313871628529317,1995.74,NA,-58,-6.5,TRUE
"761",0.340135173797607,2136.91,NA,-58,-6,TRUE
"762",0.330986194473376,2400,NA,-58,-5.5,TRUE
"763",0.317066137073109,2292.99,0.472509205341339,-58,-5,TRUE
"764",0.332403711627698,2209.44,NA,-58,-4.5,TRUE
"765",0.331794049189641,2224.42,NA,-58,-4,TRUE
"766",0.310009105265641,2236.94,NA,-58,-3.5,TRUE
"767",0.271054558007114,2314.79,-0.000485252618091181,-58,-3,TRUE
"768",0.307075750788185,2398.3,0.0459327362477779,-58,-2.5,TRUE
"769",0.244940931146795,2453.86,NA,-58,-2,TRUE
"770",0.273554353153004,2585.79,NA,-58,-1.5,TRUE
"771",0.449453353881836,2588.16,-0.123457685112953,-58,-1,TRUE
"772",0.323622014787462,2710.48,NA,-58,-0.5,TRUE
"773",0.320798328944615,2756.8,NA,-58,0,TRUE
"774",0.294438705444336,2701.31,NA,-58,0.5,TRUE
"775",0.273506511762304,2531.01,NA,-58,1,TRUE
"776",0.290221344340931,1959.56,NA,-58,1.5,TRUE
"777",0.238571434020996,765.11,NA,-57.5,-22,TRUE
"778",0.256620073318481,752.51,NA,-57.5,-21.5,TRUE
"779",0.247118631998698,745.71,0.749871730804443,-57.5,-21,TRUE
"780",0.202683636839961,759.49,NA,-57.5,-20.5,TRUE
"781",0.20753041251761,742.05,NA,-57.5,-20,TRUE
"782",0.112947568026456,748.24,NA,-57.5,-19.5,TRUE
"783",0.101882934570312,764.43,0.0233235359191895,-57.5,-19,TRUE
"784",0.520044326782227,750.01,NA,-57.5,-18.5,TRUE
"785",0.247724941798619,769.24,NA,-57.5,-17.5,TRUE
"786",0.233308039213482,861.48,NA,-57.5,-17,TRUE
"787",0.227298100789388,997.74,NA,-57.5,-16.5,TRUE
"788",0.309006505542331,1013.11,0.0213894452899694,-57.5,-16,TRUE
"789",0.246301078796387,1168.51,0.00962571520358324,-57.5,-15.5,TRUE
"790",0.271715463376513,1358.53,0.0847158432006836,-57.5,-15,TRUE
"791",0.224532859493988,1415.59,0.027756504714489,-57.5,-14.5,TRUE
"792",0.249865392736486,1458.73,0.054771538823843,-57.5,-14,TRUE
"793",0.223998237510457,1525.81,0.0167693197727203,-57.5,-13.5,TRUE
"794",0.243338924714889,1560.6,NA,-57.5,-13,TRUE
"795",0.232741818911787,1589.41,0.67542576789856,-57.5,-12.5,TRUE
"796",0.312004262750799,1558.53,NA,-57.5,-12,TRUE
"797",0.135168243856991,1666.78,NA,-57.5,-11.5,TRUE
"798",0.353296518325806,1756.11,0.0498359799385071,-57.5,-11,TRUE
"799",0.355852699279785,1777.54,NA,-57.5,-10.5,TRUE
"800",0.431898852189382,1703.83,0.0617853663861752,-57.5,-10,TRUE
"801",0.431203705923898,1568.97,NA,-57.5,-9.5,TRUE
"802",0.410548195006355,1533.78,NA,-57.5,-9,TRUE
"803",0.393322816829091,1491.1,NA,-57.5,-8.5,TRUE
"804",0.359362743518971,1507.05,NA,-57.5,-8,TRUE
"805",0.323537462287479,1572.89,1.4316793680191,-57.5,-7.5,TRUE
"806",0.316540990556989,1620.11,NA,-57.5,-7,TRUE
"807",0.342745765339245,1715.65,NA,-57.5,-6.5,TRUE
"808",0.343778087627777,1808.15,NA,-57.5,-6,TRUE
"809",0.324512744421647,1819.16,NA,-57.5,-5.5,TRUE
"810",0.316059008801831,1750.56,NA,-57.5,-5,TRUE
"811",0.25182322238354,1828.24,NA,-57.5,-4.5,TRUE
"812",0.285287832391673,1969.53,NA,-57.5,-4,TRUE
"813",0.327936808268229,2127.43,NA,-57.5,-3.5,TRUE
"814",0.166286468505859,2128.3,-0.0191179513931274,-57.5,-3,TRUE
"815",0.224129404340472,2213.03,NA,-57.5,-2.5,TRUE
"816",0.285547332763672,2351.47,NA,-57.5,-2,TRUE
"817",0.268270977207872,2538.07,-0.0831157714128494,-57.5,-1.5,TRUE
"818",0.362375509903728,2643.31,NA,-57.5,-1,TRUE
"819",0.30546208033486,2728.19,NA,-57.5,-0.5,TRUE
"820",0.30756414266733,2741.6,NA,-57.5,0,TRUE
"821",0.323936036100918,2696.55,NA,-57.5,0.5,TRUE
"822",0.335499087307769,2585.39,NA,-57.5,1,TRUE
"823",0.329797737300396,2262.6,NA,-57.5,1.5,TRUE
"824",0.161119710619205,1051.53,NA,-57,-30,TRUE
"825",0.124962612986565,646.28,0.044766902923584,-57,-22,TRUE
"826",0.175282026592054,728.81,NA,-57,-21.5,TRUE
"827",0.234239305768694,750.2,NA,-57,-21,TRUE
"828",0.149428367614746,795.89,NA,-57,-20,TRUE
"829",0.112734198570251,763.48,NA,-57,-19.5,TRUE
"830",0.121077060699463,752.61,NA,-57,-19,TRUE
"831",0.174887426968279,724.44,1.39252245426178,-57,-18.5,TRUE
"832",0.219442744587743,649.64,NA,-57,-18,TRUE
