"","sif_mean","prec_tot","c.NA...0.0200341772288084..NA...0.0558364912867546..0.00295023061335087..","lon","lat","optional"
"397",0.298322246037835,1093.44,NA,-63.5,1,TRUE
"398",0.331717786061237,1459.53,NA,-63.5,1.5,TRUE
"399",0.33132606270039,1813.8,NA,-63.5,2,TRUE
"400",0.290925816485756,1892.35,NA,-63.5,2.5,TRUE
"401",0.336805890588199,1775.98,NA,-63.5,3,TRUE
"402",0.341179424301717,1547.72,NA,-63.5,3.5,TRUE
"403",0.317136900765555,1371.9,NA,-63,-12.5,TRUE
"404",0.326673295762804,1371.72,0.0666264295578003,-63,-12,TRUE
"405",0.394364666294407,1401.56,0.0662914291024208,-63,-11.5,TRUE
"406",0.341472752392292,1482.7,0.0302857905626297,-63,-11,TRUE
"407",0.323150986674967,1575.63,0.00976207107305527,-63,-10.5,TRUE
"408",0.294139912600891,1628.19,0.0619291476905346,-63,-10,TRUE
"409",0.308739484633017,1592.11,0.0506654866039753,-63,-9.5,TRUE
"410",0.309156964849065,1529.59,0.0920006334781647,-63,-9,TRUE
"411",0.305401887786522,1519.72,NA,-63,-8.5,TRUE
"412",0.265130651948598,1601.24,NA,-63,-8,TRUE
"413",0.2237427847726,1758.42,NA,-63,-7.5,TRUE
"414",0.313439210255941,1919.46,NA,-63,-7,TRUE
"415",0.329386878431889,2031.04,NA,-63,-6.5,TRUE
